variant,label,family,role,split,task_id,seed,shifted,score
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,106,True,0.39035
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.3567
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.3886
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.44731
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.37788
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.52503
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,107,True,0.36373
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.2942
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.3356
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.384275
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.31749499999999997
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.451395
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,107,True,0.33458
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.3159
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.4034
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.46136
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.39119
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.54204
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,107,True,0.37187000000000003
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.4999
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.3192
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.68241
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.71129
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.55657
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,108,True,0.61008
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.5187
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.2952
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.670995
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.701075
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.540355
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,108,True,0.5968800000000001
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.2996
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.3743
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.44972
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.38100500000000004
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.52458
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,108,True,0.355865
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.3484
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.3882
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.436905
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.367495
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.514545
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,109,True,0.36351
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.31
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.345
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.40639499999999995
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.339145
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.475395
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,109,True,0.33975
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.3582
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.479
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.4916
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.41764999999999997
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.5873999999999999
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,109,True,0.41345
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.3565
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.3868
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.44721999999999995
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.37788
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.5245799999999999
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,110,True,0.36274
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.3231
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.3451
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.42604000000000003
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.358785
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.49506
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,110,True,0.339805
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.3232
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.4164
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.46656
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.39574
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.54984
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,110,True,0.37902
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.4372
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.3914
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.626107142857143
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.6145083333333333
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.5739500000000001
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,111,False,0.5218142857142857
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.4305
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.3531
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.6153428571428572
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.6051416666666667
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.5570666666666667
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,111,False,0.4917214285714285
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.478
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.4965
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.7122857142857143
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.7062916666666668
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.6643333333333333
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,111,False,0.6043928571428571
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.3557
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.385
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.4465
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.37725
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.5235
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,112,True,0.36175
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.3305
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.3434
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.43735999999999997
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.37019
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.5060399999999999
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,112,True,0.33887
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.3542
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.4718
balanced,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.48872
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.41513
adaptation_light,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.58308
no_coherence,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,112,True,0.40949
original,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.3573
utility_only,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.3901
balanced,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.44791000000000003
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.378405
adaptation_light,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.52593
no_coherence,visible heuristic,baseline,baseline,heldout,task3_startup_week,113,True,0.364555
original,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.3275
utility_only,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.3465
balanced,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.43237499999999995
adaptation_heavy,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.36505
adaptation_light,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.501675
no_coherence,visible heuristic,baseline,baseline,heldout,task6_incident_response_week,113,True,0.34057499999999996
original,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,113,True,0.3639
utility_only,visible heuristic,baseline,baseline,heldout,task7_quarterly_headcount_plan,113,True,0.4891
